District,EAST,NORTH,Plot_names,Total_C_ha,Year,Zone,Mean_Temp_yr,Mean_D_R,Isothermality,Temp_Seasnoality,Max_Temp_Warmest_Month,Min_Temp_Coldest_Month,Temp_Range_yr,Mean_Temp_Wattest_Q,Mean_Temp_Driest_Q,Mean_Tem_Warmest_Q,Mean_Temp_Coldest_Q,Prec_yr,Prec_Wattest_Month,Prec_Driest_Month,Prec_Seasonality,Prec_Wattest_Q,Prec_Driest_Q,Prec_Warmest_Q,Prec_Coldest_Q
Minbu,647139,2195010,N2195010E647139,65.69696604,2013,46,242,102,45,3340,344,121,223,265,191,275,191,1546,301,2,90,812,17,476,17
Minbu,643062,2201055,N2201055E643062,175.290275,2013,46,233,100,45,3328,335,113,222,257,182,266,182,1540,295,3,89,805,19,474,19
Magway,789000,2202000,N2202000E789000,53.56082419,2013,46,233,100,45,3328,335,113,222,257,182,266,182,1540,295,3,89,805,19,474,19
Minbu,643021,2209006,N2209006E643021,122.8880523,2013,46,243,102,45,3378,346,121,225,266,191,277,191,1590,313,3,90,840,18,487,18
Minbu,640954,2207033,N2207033E640954,173.9126311,2013,46,242,102,45,3358,345,121,224,266,191,276,191,1581,310,3,90,834,18,485,18
Magway,792000,2208000,N2208000E792000,214.439217,2013,46,236,101,45,3322,337,115,222,259,185,268,185,1561,301,3,89,818,19,480,19
Minbu,640914,2202959,N2202959E640914,37.96714704,2013,46,229,100,45,3314,329,109,220,253,197,261,178,1541,293,3,88,805,20,474,20
Minbu,653024,2205012,N2205012E653024,109.2314876,2013,46,230,100,45,3326,330,110,220,254,179,263,179,1543,294,3,89,806,19,475,19
Minbu,639012,2209005,N2209005E639012,204.7306518,2013,46,225,100,45,3321,325,105,220,249,174,258,174,1549,293,3,88,809,21,477,21
Minbu,637079,2212999,N2212999E637079,53.40667268,2013,46,212,98,45,3283,308,93,215,236,180,244,162,1533,284,3,87,799,23,473,24
Minbu,650713,2202797,N2202797E650713,170.5825436,2013,46,211,98,45,3261,308,94,214,235,180,243,161,1520,281,3,87,789,22,468,23
Magway,789000,2199000,N2199000E789000,65.39137775,2013,46,219,99,45,3248,318,101,217,243,188,251,170,1514,282,3,87,784,21,466,22
Minbu,646990,2200978,N2200978E646990,108.529389,2013,46,219,98,45,3262,318,101,217,243,188,251,169,1523,285,3,88,792,21,469,22
Minbu,652999,2200996,N2200996E652999,69.60546672,2013,46,219,98,45,3262,318,101,217,243,188,251,169,1523,285,3,88,792,21,469,22
Minbu,646996,2199000,N2199000E646996,152.1646309,2013,46,219,99,45,3277,318,101,217,243,188,251,169,1520,284,3,88,789,21,467,22
Minbu,641028,2197036,N2197036E641028,24.64719761,2013,46,218,99,45,3249,316,99,217,242,187,250,168,1509,281,3,88,780,21,464,22
Minbu,652973,2194998,N2194998E652973,32.42502641,2013,46,237,101,45,3367,339,116,223,261,185,271,185,1509,289,2,89,785,16,465,16
Minbu,645000,2195000,N2195000E645000,80.27468456,2013,46,232,101,45,3326,334,112,222,256,201,266,182,1498,284,2,89,776,18,461,18
Minbu,649093,2195026,N2195026E649093,231.5318998,2013,46,241,102,45,3380,345,120,225,265,190,275,190,1506,291,2,89,784,16,463,16
Minbu,638945,2195001,N2195001E638945,5.164869508,2013,46,246,103,45,3412,350,123,227,270,194,280,194,1498,291,2,90,781,15,461,15
Minbu,645000,2207000,N2207000E645000,260.119368,2013,46,244,103,45,3426,349,122,227,269,192,279,192,1536,301,2,90,806,15,471,15
Minbu,639077,2202948,N2202948E639077,46.69665139,2013,46,215,98,45,3292,313,96,217,239,183,247,165,1512,281,3,87,784,21,466,22
Minbu,638985,2206995,N2206995E638985,94.43100861,2013,46,232,101,45,3354,333,111,222,256,180,265,180,1532,292,3,89,798,19,471,19
Minbu,645032,2209016,N2209016E645032,140.1187428,2013,46,221,99,45,3309,320,102,218,245,189,253,170,1528,286,3,88,795,21,471,22
Minbu,631066,2215125,N2215125E631066,20.52871554,2013,46,217,99,45,3277,315,98,217,241,186,249,167,1532,286,3,88,799,22,473,22
Minbu,637064,2221026,N2221026E637064,98.83727044,2013,46,227,100,45,3330,327,106,221,251,194,259,176,1549,293,3,88,809,21,478,21
Minbu,627000,2227000,N2227000E627000,249.3540134,2013,46,238,102,45,3402,341,116,225,263,186,272,186,1573,306,3,89,827,18,482,18
Minbu,638999,2213023,N2213023E638999,117.3629105,2013,46,253,105,45,3492,359,128,231,274,199,288,199,1525,303,2,90,806,14,467,14
Minbu,625000,2227000,N2227000E625000,278.0134042,2013,46,252,105,45,3504,359,126,233,273,198,288,198,1550,311,2,91,824,14,472,14
Minbu,646990,2202990,N2202990E646990,41.63738281,2013,46,253,105,45,3491,359,128,231,274,199,288,199,1502,296,2,90,790,14,461,14
Taunggoo,219000,2067000,N219000E2067000,16.79173914,2010,47,249,104,45,3417,354,125,229,270,196,283,196,1428,274,2,89,740,14,442,14
Minbu,643000,2187000,N2187000E643000,137.7127653,2013,46,249,105,45,3426,355,126,229,270,197,284,197,1397,265,2,89,720,13,435,13
Minbu,642915,2185355,N2185355E642915,61.24754382,2013,46,247,104,45,3443,353,124,229,268,195,283,195,1389,262,2,89,713,14,432,14
Minbu,641175,2187182,N2187182E641175,37.24309034,2013,46,246,104,45,3416,351,123,228,267,194,281,194,1411,267,2,89,726,14,438,14
Minbu,639012,2189000,N2189000E639012,325.4377728,2013,46,247,104,45,3409,352,124,228,268,195,281,195,1419,270,2,89,732,14,440,14
Minbu,643092,2192986,N2192986E643092,44.74208002,2013,46,246,104,45,3423,351,123,228,267,194,281,194,1451,278,2,90,751,15,448,15
Minbu,639009,2193010,N2193010E639009,87.920279,2013,46,234,102,45,3349,336,113,223,258,202,268,183,1473,279,2,89,759,17,454,17
Thayet,655001,2191000,N2191000E655001,88.00521817,2013,46,222,100,45,3303,322,103,219,246,191,255,171,1480,276,3,87,761,19,455,20
Minbu,649000,2191000,N2191000E649000,103.663273,2013,46,224,100,45,3304,324,105,219,248,193,257,174,1489,279,3,87,768,20,458,20
Taunggoo,219000,2063000,N219000E2063000,40.47554826,2010,47,208,97,45,3216,304,91,213,232,178,239,159,1497,275,3,87,770,21,459,24
Taunggoo,219000,2065000,N219000E2065000,26.05316079,2010,47,219,99,45,3276,318,101,217,243,188,251,169,1476,274,3,87,758,19,454,21
Minbu,637034,2189061,N2189061E637034,46.06413961,2013,46,235,101,45,3329,338,115,223,259,204,269,185,1461,276,2,88,751,17,451,17
Thayet,657000,2187000,N2187000E657000,160.0284675,2013,46,223,100,45,3284,322,104,218,247,192,255,173,1458,271,3,87,746,19,447,20
Thayet,651001,2189000,N2189000E651001,167.8496724,2013,46,208,97,45,3204,305,92,213,232,179,240,160,1488,274,3,86,765,20,456,23
Thayet,655000,2187000,N2187000E655000,129.1223219,2013,46,204,96,45,3200,299,87,212,227,174,235,155,1497,275,3,87,769,20,458,24
Minbu,643006,2183045,N2183045E643006,85.45377127,2013,46,198,96,45,3174,291,82,209,222,168,228,150,1511,277,3,87,777,20,462,25
Minbu,641000,2185000,N2185000E641000,167.0192843,2013,46,217,98,45,3275,315,99,216,241,186,249,167,1459,269,3,87,744,19,447,21
Minbu,639016,2183052,N2183052E639016,78.9741507,2013,46,221,99,45,3293,320,102,218,245,190,253,170,1449,268,3,87,738,19,444,21
Minbu,645127,2189111,N2189111E645127,16.49817343,2013,46,225,100,45,3323,326,105,221,249,194,258,174,1458,271,2,88,745,18,449,19
Magway,789000,2187000,N2187000E789000,159.7752292,2013,46,234,101,45,3336,336,113,223,257,202,267,183,1447,272,2,88,741,17,446,17
Minbu,639003,2187012,N2187012E639003,198.5959624,2013,46,230,101,45,3306,332,110,222,253,198,263,179,1439,269,2,88,735,17,443,17
Thayet,651001,2185000,N2185000E651001,205.2418222,2013,46,225,100,45,3328,326,106,220,250,194,258,175,1437,267,2,88,732,17,442,18
Thayet,653000,2175000,N2175000E653000,34.78158786,2013,46,220,99,45,3262,319,102,217,243,190,252,170,1439,265,2,87,731,18,441,20
Thayet,657000,2179000,N2179000E657000,158.5212457,2013,46,221,99,45,3270,320,103,217,245,191,253,171,1443,267,2,87,735,18,443,20
Thayet,649000,2179000,N2179000E649000,123.5724154,2013,46,211,98,45,3265,309,93,216,235,181,243,161,1465,269,3,86,748,19,448,22
Thayet,645000,2181000,N2181000E645000,332.7710715,2013,46,210,97,45,3228,307,94,213,234,181,242,161,1472,271,3,87,754,19,450,22
Thayet,649000,2175000,N2175000E649000,170.9373596,2013,46,221,99,45,3262,320,102,218,244,190,253,171,1454,269,3,87,742,19,445,21
Taunggoo,217000,2073000,N217000E2073000,137.2014405,2010,47,212,98,45,3260,310,95,215,236,182,244,163,1454,267,3,86,740,19,443,22
Thayet,655000,2169000,N2169000E655000,93.05871862,2013,46,229,100,45,3278,329,110,219,252,198,262,179,1421,264,2,87,722,16,437,18
Taunggoo,217000,2067000,N217000E2067000,115.7031098,2010,47,223,99,45,3275,322,104,218,246,192,255,173,1446,268,2,87,737,18,442,20
Thayet,649000,2167000,N2167000E649000,111.2897151,2013,46,212,97,45,3217,309,96,213,236,183,244,163,1457,268,3,86,741,19,444,22
Thayet,649000,2165000,N2165000E649000,92.58481275,2013,46,217,98,45,3246,315,99,216,240,187,249,167,1441,266,3,86,732,18,440,21
Thayet,657000,2165000,N2165000E657000,7.994213697,2013,46,222,99,45,3266,321,104,217,245,192,254,172,1425,263,2,87,723,16,437,19
Thayet,655000,2165000,N2165000E655000,328.9280749,2013,46,232,101,45,3293,333,112,221,256,201,265,182,1401,260,2,88,710,16,432,17
Taunggoo,217000,2055000,N217000E2055000,90.71726101,2010,47,218,99,45,3243,316,100,216,241,188,249,168,1433,264,2,87,728,17,439,20
Thayet,651000,2167000,N2167000E651000,157.8401555,2013,46,227,100,45,3271,329,109,220,250,197,260,178,1414,262,2,87,716,16,435,18
Taunggoo,217000,2069000,N217000E2069000,287.5160963,2010,47,233,101,45,3339,336,113,223,257,202,267,183,1410,263,2,88,716,16,435,17
Thayet,651000,2169000,N2169000E651000,80.79811618,2013,46,234,101,45,3349,337,114,223,258,203,268,183,1397,260,2,88,708,16,431,17
Thayet,661000,2165000,N2165000E661000,290.457146,2013,46,214,98,45,3238,312,96,216,237,184,246,165,1430,262,3,86,722,18,436,22
Thayet,661000,2163000,N2163000E661000,82.93781964,2013,46,225,100,45,3281,326,106,220,248,194,257,175,1396,257,2,87,704,16,429,18
Thayet,661000,2167000,N2167000E661000,242.1147699,2013,46,235,102,45,3351,338,114,224,256,203,269,184,1377,255,2,88,697,15,426,15
Taunggoo,217000,2051000,N217000E2051000,27.7882228,2010,47,242,103,45,3365,346,121,225,263,210,276,191,1376,257,2,88,700,15,427,15
Thayet,653000,2167000,N2167000E653000,240.9206463,2013,46,221,99,45,3278,321,103,218,245,191,254,171,1410,259,2,87,711,16,432,19
Taunggoo,217000,2065000,N217000E2065000,55.71092626,2010,47,235,102,45,3367,338,114,224,256,203,269,184,1399,260,2,88,709,16,432,17
Thayet,657000,2171000,N2171000E657000,98.34761439,2013,46,257,105,45,3430,364,133,231,277,204,292,204,1384,264,2,89,715,13,432,13
Thayet,655000,2167000,N2167000E655000,107.3035125,2013,46,251,104,45,3421,357,128,229,272,199,286,199,1360,256,2,88,696,13,425,13
Thayet,654000,2165000,N2165000E654000,295.5328671,2013,46,249,104,45,3401,354,127,227,271,198,284,198,1353,253,2,88,689,14,423,14
Taunggoo,215000,2071000,N215000E2071000,77.19817977,2010,47,238,102,45,3325,341,117,224,259,207,271,187,1336,245,2,87,672,15,414,15
Thayet,651000,2155000,N2155000E651000,270.7101021,2013,46,252,104,45,3395,357,129,228,272,200,286,200,1336,249,2,88,679,14,418,14
Thayet,789000,2157000,N2157000E789000,210.2774301,2013,46,233,102,45,3316,336,113,223,254,202,267,183,1361,250,2,87,685,15,420,16
Thayet,655000,2161000,N2161000E655000,181.807832,2013,46,237,102,45,3325,340,116,224,258,206,270,186,1360,251,2,87,686,15,422,15
Thayet,657000,2155000,N2155000E657000,148.5296379,2013,46,216,99,45,3233,314,98,216,239,186,247,166,1407,258,2,86,708,16,429,19
Taunggoo,215000,2049000,N215000E2049000,26.5277045,2010,47,245,103,45,3358,350,124,226,266,194,280,194,1346,250,2,87,682,14,420,14
Taunggoo,215000,2077000,N215000E2077000,85.49584062,2010,47,251,104,45,3381,356,128,228,272,199,285,199,1336,249,2,88,679,14,418,14
Thayet,665000,2143000,N2143000E665000,106.5952442,2013,46,244,103,45,3344,348,123,225,263,212,278,193,1325,243,2,87,666,15,413,15
Thayet,657000,2149000,N2149000E657000,130.9244588,2013,46,226,101,45,3247,327,107,220,246,196,258,176,1351,246,2,87,674,15,415,18
Thayet,663000,2149000,N2149000E663000,25.38109981,2013,46,239,103,45,3323,344,118,226,259,208,273,189,1315,240,2,87,659,14,410,15
Thayet,659000,2143000,N2143000E659000,136.6118216,2013,46,224,100,45,3311,326,105,221,245,194,258,174,1344,244,2,86,669,15,412,18
Thayet,671000,2133000,N2133000E671000,143.6388948,2013,46,224,100,45,3300,326,105,221,244,193,257,174,1332,241,2,86,662,14,408,17
Thayet,798000,2136000,N2136000E798000,125.0020279,2013,46,233,101,45,3291,335,113,222,254,203,266,183,1321,240,2,86,659,14,409,16
Thayet,663000,2135000,N2135000E663000,82.3362264,2013,46,233,101,45,3291,335,113,222,254,203,266,183,1321,240,2,86,659,14,409,16
Thayet,671000,2131000,N2131000E671000,64.60890539,2013,46,223,100,45,3279,324,105,219,244,193,256,174,1341,243,2,86,666,15,411,18
Taunggoo,213000,2073000,N213000E2073000,69.65516723,2010,47,220,99,45,3270,321,102,219,241,191,253,171,1346,244,2,86,669,15,410,19
Taunggoo,213000,2051000,N213000E2051000,161.4704394,2010,47,209,98,45,3233,307,92,215,233,180,241,160,1393,254,2,86,693,15,421,20
Taunggoo,213000,2061000,N213000E2061000,72.00574668,2010,47,221,100,45,3282,321,102,219,241,191,254,171,1339,242,2,86,664,15,409,18
Pyay,791564,2121421,N2121421E791564,9.970050314,2017,46,222,100,45,3251,323,104,219,236,193,254,173,1315,237,2,86,652,14,401,17
Thayet,671000,2125000,N2125000E671000,55.6502391,2013,46,234,102,45,3308,338,114,224,254,204,268,184,1282,232,2,86,634,14,397,16
Thayet,669000,2123000,N2123000E669000,103.0873285,2013,46,223,100,45,3230,323,105,218,243,193,255,174,1320,239,2,86,655,14,402,17
Thayet,667000,2125000,N2125000E667000,253.038555,2013,46,237,102,45,3288,340,117,223,257,206,270,187,1285,233,2,86,637,14,399,16
Thayet,669000,2127000,N2127000E669000,296.9235734,2013,46,223,100,45,3264,324,105,219,244,193,256,174,1328,240,2,86,659,14,406,17
Thayet,795000,2127000,N2127000E795000,152.1426916,2013,46,222,100,45,3291,323,103,220,242,192,255,172,1335,242,2,86,664,14,407,17
Thayet,663000,2129000,N2129000E663000,140.2874776,2013,46,221,99,45,3228,320,103,217,241,191,253,172,1348,245,2,86,670,15,410,19
Thayet,661000,2123000,N2123000E661000,38.26150265,2013,46,231,101,45,3292,334,112,222,251,201,265,181,1300,235,2,86,645,14,401,16
Thayet,663000,2123000,N2123000E663000,39.82119193,2013,46,239,102,45,3281,342,120,222,260,209,272,190,1293,234,2,87,644,14,401,16
Taunggoo,213000,2069000,N213000E2069000,52.31653923,2010,47,237,102,46,3259,339,118,221,256,206,270,187,1320,241,2,86,660,14,409,16
Taunggoo,213000,2043000,N213000E2043000,15.79040782,2010,47,213,98,45,3256,313,96,217,234,184,246,164,1376,251,2,86,686,15,416,19
Thayet,665000,2133000,N2133000E665000,36.9233454,2013,46,225,100,45,3251,325,106,219,245,195,257,175,1343,244,2,87,669,14,412,17
Thayet,661000,2139000,N2139000E661000,123.0765789,2013,46,231,101,45,3275,333,112,221,252,201,264,182,1332,243,2,86,666,14,411,16
Thayet,795000,2133000,N2133000E795000,179.4491649,2013,46,232,100,45,3301,334,113,221,252,202,265,182,1354,249,2,87,680,15,417,16
Thayet,673000,2133000,N2133000E673000,212.381339,2013,46,229,100,45,3264,330,111,219,249,199,262,179,1358,249,2,86,681,15,416,17
Thayet,659000,2133000,N2133000E659000,75.75655264,2013,46,229,100,45,3264,330,111,219,249,199,262,179,1358,249,2,86,681,15,416,17
Thayet,665000,2131000,N2131000E665000,52.97233245,2013,46,229,100,45,3270,330,111,219,249,199,262,179,1355,248,2,87,679,14,416,17
Thayet,677000,2129000,N2129000E677000,75.351589,2013,46,234,101,45,3313,336,115,221,255,204,267,184,1343,246,2,87,673,15,414,16
Taunggoo,213000,2071000,N213000E2071000,62.86938479,2010,47,246,103,45,3322,350,125,225,265,215,280,195,1318,242,2,87,663,15,411,15
Pyay,789506,2121406,N2121406E789506,213.5955683,2017,46,237,101,45,3272,340,118,222,257,207,270,188,1305,237,2,87,650,14,405,16
Thayet,669000,2125000,N2125000E669000,169.1292451,2013,46,234,101,45,3282,336,115,221,254,204,267,184,1321,241,2,86,660,14,408,16
Thayet,665000,2123000,N2123000E665000,10.50288969,2013,46,231,100,45,3266,332,112,220,250,201,263,181,1329,242,2,86,663,14,408,17
Thayet,675000,2125000,N2125000E675000,341.2487597,2013,46,230,100,45,3249,331,113,218,250,201,263,181,1337,244,2,86,668,14,411,17
Thayet,665000,2129000,N2129000E665000,118.7855824,2013,46,234,101,45,3302,336,115,221,255,204,267,184,1335,244,2,87,669,14,412,16
Thayet,667000,2129000,N2129000E667000,292.6309858,2013,46,227,99,45,3245,327,109,218,246,197,259,177,1368,251,2,86,686,16,417,18
Thayet,669000,2129000,N2129000E669000,98.93748171,2013,46,223,99,45,3232,323,106,217,243,194,256,174,1373,252,2,86,688,15,417,19
Thayet,663000,2125000,N2125000E663000,80.7657054,2013,46,231,100,45,3243,332,113,219,250,201,264,182,1348,247,2,87,676,14,414,17
Thayet,659000,2123000,N2123000E659000,24.30482918,2013,46,211,97,45,3207,308,95,213,234,182,243,162,1404,259,2,86,704,15,420,20
Thayet,665000,2125000,N2125000E665000,125.0455052,2013,46,215,97,45,3185,313,99,214,237,186,247,166,1403,259,2,87,705,15,422,20
Thayet,667000,2123000,N2123000E667000,196.4711266,2013,46,200,95,45,3142,296,86,210,223,172,231,153,1465,272,3,86,740,17,435,23
Taunggoo,213000,2067000,N213000E2067000,39.70302221,2010,47,219,98,45,3201,318,102,216,241,190,251,170,1399,257,2,86,703,16,424,19
Thayet,667000,2131000,N2131000E667000,127.6130364,2013,46,218,98,45,3225,317,101,216,240,189,250,169,1396,257,2,86,701,16,423,19
Thayet,669000,2135000,N2135000E669000,125.3425742,2013,46,216,98,45,3194,314,100,214,239,187,248,168,1407,259,2,86,709,16,427,19
Thayet,665000,2137000,N2137000E665000,142.189307,2013,46,206,96,45,3196,303,91,212,229,178,238,158,1448,267,3,86,732,18,436,23
Thayet,667000,2135000,N2135000E667000,16.95367151,2013,46,206,96,45,3196,303,91,212,229,178,238,158,1448,267,3,86,732,18,436,23
Thayet,795000,2142000,N2142000E795000,161.602511,2013,46,204,96,45,3188,300,88,212,227,175,236,156,1458,269,3,86,739,18,438,23
Thayet,666000,2148000,N2148000E666000,52.64666449,2013,46,218,98,45,3225,317,101,216,241,188,250,169,1419,262,2,87,718,16,432,19
Thayet,792000,2148000,N2148000E792000,117.6740814,2013,46,225,99,45,3286,325,107,218,248,195,258,175,1399,258,2,87,706,16,428,18
Thayet,663000,2141000,N2141000E663000,80.07216607,2013,46,233,100,45,3290,335,114,221,253,202,266,183,1362,251,2,87,685,15,420,16
Thayet,655000,2147000,N2147000E655000,186.587558,2013,46,244,103,45,3338,349,123,226,264,213,278,193,1341,248,2,88,677,15,418,15
Thayet,661000,2147000,N2147000E661000,311.7184639,2013,46,234,101,45,3323,336,115,221,255,204,267,184,1371,253,2,87,691,15,423,16
Taunggoo,215000,2065000,N215000E2065000,157.1952369,2010,47,233,101,45,3266,335,114,221,254,203,266,184,1380,255,2,87,696,16,425,17
Thayet,786000,2160000,N2160000E786000,151.7517318,2013,46,228,100,45,3306,329,109,220,251,197,261,178,1400,259,2,87,707,16,430,18
Thayet,645000,2160000,N2160000E645000,5.586866041,2013,46,228,100,45,3306,329,109,220,251,197,261,178,1400,259,2,87,707,16,430,18
Thayet,663000,2157000,N2157000E663000,133.1514863,2013,46,228,100,45,3320,330,110,220,252,198,262,178,1395,258,2,87,704,16,428,18
Thayet,651000,2157000,N2157000E651000,52.59271791,2013,46,207,96,45,3179,303,91,212,230,178,238,159,1453,267,3,86,736,18,440,23
Taunggoo,215000,2067000,N215000E2067000,238.4930759,2010,47,216,98,45,3236,315,100,215,239,187,248,167,1421,262,2,87,719,16,432,19
Thayet,792000,2154000,N2154000E792000,197.4265629,2013,46,211,97,45,3217,308,94,214,234,182,243,162,1447,266,3,86,734,18,439,22
Thayet,661000,2151000,N2151000E661000,135.0975957,2013,46,215,98,45,3218,314,99,215,238,186,247,166,1432,264,2,86,725,17,435,21
Thayet,653000,2161000,N2161000E653000,452.2511619,2013,46,234,100,45,3293,336,115,221,257,203,267,184,1423,266,2,88,725,17,438,17
Thayet,786000,2154000,N2154000E786000,161.1335816,2013,46,224,99,45,3242,324,106,218,247,194,256,175,1426,264,2,87,724,16,436,19
Thayet,657000,2151000,N2151000E657000,118.1765121,2013,46,225,99,45,3253,325,107,218,248,195,257,175,1419,263,2,87,720,16,434,18
Thayet,659000,2153000,N2153000E659000,231.1758191,2013,46,224,99,45,3200,323,107,216,247,194,256,175,1437,267,2,87,732,17,439,19
Taunggoo,215000,2075000,N215000E2075000,42.2716033,2010,47,223,99,45,3217,322,106,216,246,194,255,174,1432,266,2,87,729,16,438,19
Thayet,651000,2161000,N2161000E651000,185.1576441,2013,46,232,100,45,3240,332,114,218,254,202,264,182,1444,271,2,88,740,17,443,18
Thayet,659000,2159001,N2159001E659000,273.9794117,2013,46,233,100,45,3262,333,115,218,255,202,265,183,1452,273,2,87,746,17,447,17
Thayet,667000,2157000,N2157000E667000,116.4755106,2013,46,227,99,45,3229,326,110,216,250,198,259,178,1454,272,2,87,745,17,445,18
Thayet,789000,2154000,N2154000E789000,177.8388517,2013,46,230,99,45,3238,330,112,218,252,200,262,180,1449,271,2,88,742,17,445,18
Taunggoo,215000,2057000,N215000E2057000,85.83896134,2010,47,226,98,45,3221,325,109,216,249,197,258,177,1447,270,2,87,740,17,443,18
Thayet,657000,2153000,N2153000E657000,228.5053861,2013,46,212,97,45,3177,308,96,212,235,183,243,164,1466,271,3,86,748,19,445,22
