"","Plot_names","EAST","NORTH","Year","District","Township"
"1505","N2083501E695304",695304,2083501,2017,"PYAY","Padaung"
"1506","N2083525E697357",697357,2083525,2017,"Pyay","Padaung"
"1507","N2083550E699410",699410,2083550,2017,"Pyay","Padaung"
"1508","N2083574E701463",701463,2083574,2017,"Pyay","Padaung"
"1509","N2083869E728153",728153,2083869,2017,"Pyay","Padaung"
"1510","N2084380E787707",787707,2084380,2017,"Pyay","Paungde"
"1511","N2084422E793870",793870,2084422,2017,"Pyay","Paungde"
"1512","N2084435E795923",795923,2084435,2017,"Pyay","Paukkaung"
"1513","N2084450E797982",797982,2084450,2017,"Pyay","Paukkaung"
"1514","N2085452E687067",687067,2085452,2017,"PYAY","Padaung"
"1515","N2085478E689120",689120,2085478,2017,"PYAY","Padaung"
"1516","N2085503E691173",691173,2085503,2017,"PYAY","Padaung"
"1517","N2085529E693226",693226,2085529,2017,"PYAY","Padaung"
"1518","N2085553E695279",695279,2085553,2017,"Pyay","Padaung"
"1519","N2085578E697333",697333,2085578,2017,"Pyay","Padaung"
"1520","N2085603E699386",699386,2085603,2017,"Pyay","Padaung"
"1521","N2085628E701439",701439,2085628,2017,"Pyay","Padaung"
"1522","N2085901E726078",726078,2085901,2017,"Pyay","Padaung"
"1523","N2086463E791802",791802,2086463,2017,"Pyay","Paungde"
"1524","N2086472E793859",793859,2086472,2017,"Pyay","Paukkaung"
"1525","N2086503E797964",797964,2086503,2017,"Pyay","Paukkaung"
"1526","N2086516E800019",800019,2086516,2017,"Pyay","Paukkaung"
"1527","N2087505E687042",687042,2087505,2017,"PYAY","Padaung"
"1528","N2087531E689094",689094,2087531,2017,"PYAY","Padaung"
"1529","N2087556E691148",691148,2087556,2017,"PYAY","Padaung"
"1530","N2087582E693200",693200,2087582,2017,"Pyay","Padaung"
"1531","N2087607E695254",695254,2087607,2017,"Pyay","Padaung"
"1532","N2087657E697308",697308,2087657,2017,"Pyay","Padaung"
"1533","N2087657E699361",699361,2087657,2017,"Pyay","Padaung"
"1534","N2087681E701414",701414,2087681,2017,"Pyay","Padaung"
"1535","N2087704E703468",703468,2087704,2017,"Pyay","Padaung"
"1536","N2088517E791791",791791,2088517,2017,"Pyay","Paukkaung"
"1537","N2088532E793843",793843,2088532,2017,"Pyay","Paukkaung"
"1538","N2088563E797954",797954,2088563,2017,"Pyay","Paukkaung"
"1539","N2088570E800006",800006,2088570,2017,"Pyay","Paukkaung"
"1540","N2089532E684961",684961,2089532,2017,"PYAY","Padaung"
"1541","N2089558E687016",687016,2089558,2017,"PYAY","Padaung"
"1542","N2089584E689069",689069,2089584,2017,"PYAY","Padaung"
"1543","N2089610E691123",691123,2089610,2017,"PYAY","Padaung"
"1544","N2089625E697283",697283,2089625,2017,"Pyay","Padaung"
"1545","N2089635E693176",693176,2089635,2017,"Pyay","Padaung"
"1546","N2089660E695229",695229,2089660,2017,"Pyay","Padaung"
"1547","N2089710E699336",699336,2089710,2017,"Pyay","Padaung"
"1548","N2089758E703444",703444,2089758,2017,"Pyay","Padaung"
"1549","N209000E2037000",2037000,209000,2010,"Taunggoo","Phyu"
"1550","N209000E2039000",2039000,209000,2010,"Taunggoo","Phyu"
"1551","N209000E2041000",2041000,209000,2010,"Taunggoo","Phyu"
"1552","N209000E2043000",2043000,209000,2010,"Taunggoo","Phyu"
"1553","N209000E2045000",2045000,209000,2010,"Taunggoo","Phyu"
"1554","N209000E2047000",2047000,209000,2010,"Taunggoo","Phyu"
"1555","N209000E2049000",2049000,209000,2010,"Taunggoo","Phyu"
"1556","N209000E2051000",2051000,209000,2010,"Taunggoo","Phyu"
"1557","N209000E2053000",2053000,209000,2010,"Taunggoo","Phyu"
"1558","N209000E2055000",2055000,209000,2010,"Taunggoo","Phyu"
"1559","N209000E2061000",2061000,209000,2010,"Taunggoo","Phyu"
"1560","N209000E2063000",2063000,209000,2010,"Taunggoo","Phyu"
"1561","N209000E2065000",2065000,209000,2010,"Taunggoo","Phyu"
"1562","N209000E2067000",2067000,209000,2010,"Taunggoo","Phyu"
"1563","N209000E2069000",2069000,209000,2010,"Taunggoo","Oktwin"
"1564","N209000E2071000",2071000,209000,2010,"Taunggoo","Oktwin"
"1565","N209000E2075000",2075000,209000,2010,"Taunggoo","Oktwin"
"1566","N209000E2077000",2077000,209000,2010,"Taunggoo","Oktwin"
"1567","N209000E2083000",2083000,209000,2010,"Taunggoo","Oktwin"
"1568","N209000E2085000",2085000,209000,2010,"Taunggoo","Oktwin"
"1569","N209000E2087000",2087000,209000,2010,"Taunggoo","Oktwin"
"1570","N209000E2089000",2089000,209000,2010,"Taunggoo","Oktwin"
"1571","N209000E2091000",2091000,209000,2010,"Taunggoo","Oktwin"
"1572","N209000E2097000",2097000,209000,2010,"Taunggoo","Taunggoo"
"1573","N209000E2103000",2103000,209000,2010,"Taunggoo","Taunggoo"
"1574","N209000E2105000",2105000,209000,2010,"Taunggoo","Taunggoo"
"1575","N209000E2113000",2113000,209000,2010,"Taunggoo","Taunggoo"
"1576","N209000E2131000",2131000,209000,2010,"Taunggoo","Yedashe"
"1577","N209000E2133000",2133000,209000,2010,"Taunggoo","Yedashe"
"1578","N209000E2193000",2193000,209000,2010,"Taunggoo","Taunggoo"
"1579","N209000E2195000",2195000,209000,2010,"Taunggoo","Taunggoo"
"1580","N2090539E787664",787664,2090539,2017,"Pyay","Paukkaung"
"1581","N2090573E791775",791775,2090573,2017,"Pyay","Paukkaung"
"1582","N2090590E793831",793831,2090590,2017,"Pyay","Paukkaung"
"1583","N2090595E795885",795885,2090595,2017,"Pyay","Paukkaung"
"1584","N2090614E797942",797942,2090614,2017,"Pyay","Paukkaung"
"1585","N2090630E799992",799992,2090630,2017,"Pyay","Paukkaung"
"1586","N2091559E682881",682881,2091559,2017,"PYAY","Padaung"
"1587","N2091585E684639",684639,2091585,2017,"PYAY","Padaung"
"1588","N2091612E686989",686989,2091612,2017,"PYAY","Padaung"
"1589","N2091663E691096",691096,2091663,2017,"Pyay","Padaung"
"1590","N2091683E689043",689043,2091683,2017,"PYAY","Padaung"
"1591","N2091689E693150",693150,2091689,2017,"Pyay","Padaung"
"1592","N2091714E695204",695204,2091714,2017,"Pyay","Padaung"
"1593","N2091738E697258",697258,2091738,2017,"Pyay","Padaung"
"1594","N2091763E699311",699311,2091763,2017,"Pyay","Padaung"
"1595","N2092613E789706",789706,2092613,2017,"Pyay","Paukkaung"
"1596","N2092627E791760",791760,2092627,2017,"Pyay","Paukkaung"
"1597","N2092662E795875",795875,2092662,2017,"Pyay","Paukkaung"
"1598","N2092681E799983",799983,2092681,2017,"Pyay","Paukkaung"
"1599","N2093587E680802",680802,2093587,2017,"PYAY","Padaung"
"1600","N2093614E682855",682855,2093614,2017,"PYAY","Padaung"
"1601","N2093640E684909",684909,2093640,2017,"PYAY","Padaung"
"1602","N2093666E686963",686963,2093666,2017,"PYAY","Padaung"
"1603","N2093692E689017",689017,2093692,2017,"Pyay","Padaung"
"1604","N2093717E691071",691071,2093717,2017,"Pyay","Padaung"
"1605","N2093743E693125",693125,2093743,2017,"Pyay","Padaung"
"1606","N2093768E695179",695179,2093768,2017,"Pyay","Padaung"
"1607","N2093793E697233",697233,2093793,2017,"Pyay","Padaung"
"1608","N2093818E699287",699287,2093818,2017,"Pyay","Padaung"
"1609","N2093842E701341",701341,2093842,2017,"Pyay","Padaung"
"1610","N2094180E732155",732155,2094180,2017,"Pyay","Pyay"
"1611","N2094625E783525",783525,2094625,2017,"Pyay","Paukkaung"
"1612","N2094640E785581",785581,2094640,2017,"Pyay","Paukkaung"
"1613","N2094669E789692",789692,2094669,2017,"Pyay","Paukkaung"
"1614","N2094680E791742",791742,2094680,2017,"Pyay","Paukkaung"
"1615","N2094690E793794",793794,2094690,2017,"Pyay","Paukkaung"
"1616","N2094708E795865",795865,2094708,2017,"Pyay","Paukkaung"
"1617","N2094733E799968",799968,2094733,2017,"Pyay","Paukkaung"
"1618","N2095640E680775",680775,2095640,2017,"PYAY","Padaung"
"1619","N2095667E682829",682829,2095667,2017,"PYAY","Padaung"
"1620","N2095694E684883",684883,2095694,2017,"Pyay","Padaung"
"1621","N2095720E686937",686937,2095720,2017,"Pyay","Padaung"
"1622","N2095745E688992",688992,2095745,2017,"Pyay","Padaung"
"1623","N2095772E691046",691046,2095772,2017,"Pyay","Padaung"
"1624","N2095796E693099",693099,2095796,2017,"Pyay","Padaung"
"1625","N2095822E695154",695154,2095822,2017,"Pyay","Padaung"
"1626","N2095847E697208",697208,2095847,2017,"Pyay","Padaung"
"1627","N2095871E699263",699263,2095871,2017,"Pyay","Padaung"
"1628","N2096695E785566",785566,2096695,2017,"Pyay","Paukkaung"
"1629","N2096709E787622",787622,2096709,2017,"Pyay","Paukkaung"
"1630","N2096722E789674",789674,2096722,2017,"Pyay","Paukkaung"
"1631","N2096784E797901",797901,2096784,2017,"Pyay","Paukkaung"
"1632","N2096791E799955",799955,2096791,2017,"Pyay","Paukkaung"
"1633","N2097721E682803",682803,2097721,2017,"Pyay","Padaung"
"1634","N2097748E684856",684856,2097748,2017,"Pyay","Padaung"
"1635","N2097774E686911",686911,2097774,2017,"Pyay","Padaung"
"1636","N2097800E688966",688966,2097800,2017,"Pyay","Padaung"
"1637","N2097826E691020",691020,2097826,2017,"Pyay","Padaung"
"1638","N2097851E693075",693075,2097851,2017,"Pyay","Padaung"
"1639","N2097877E695128",695128,2097877,2017,"Pyay","Padaung"
"1640","N2098331E734189",734189,2098331,2017,"Pyay","Pyay"
"1641","N2098794E791779",791779,2098794,2017,"Pyay","Paukkaung"
"1642","N2098807E793775",793775,2098807,2017,"Pyay","Paukkaung"
"1643","N2098834E797887",797887,2098834,2017,"Pyay","Paukkaung"
"1644","N2098847E799942",799942,2098847,2017,"Pyay","Paukkaung"
"1645","N2099000E679000",679000,2099000,2013,"Thayet","Kamma"
"1646","N2099000E681000",681000,2099000,2013,"Thayet","Kamma"
"1647","N2099000E683000",683000,2099000,2013,"Thayet","Kamma"
"1648","N2099000E687000",687000,2099000,2013,"Thayet","Kamma"
"1649","N2099000E689000",689000,2099000,2013,"Thayet","Kamma"
"1650","N2099000E691000",691000,2099000,2013,"Thayet","Kamma"
"1651","N2099189E678936",678936,2099189,2017,"PYAY","Padaung"
"1652","N2099655E787636",787636,2099655,2017,"Pyay","Paukkaung"
"1653","N2100000E684000",684000,2100000,2013,"Thayet","Kamma"
"1654","N210000E2083000",2083000,210000,2010,"Taunggoo","Oktwin"
"1655","N2100427E740314",740314,2100427,2017,"Pyay","Pyay"
"1656","N2100580E791705",791705,2100580,2017,"Pyay","Paukkaung"
"1657","N2100835E789649",789649,2100835,2017,"Pyay","Paukkaung"
"1658","N2100863E793761",793761,2100863,2017,"Pyay","Paukkaung"
"1659","N2100877E795877",795877,2100877,2017,"Pyay","Paukkaung"
"1660","N2100883E797870",797870,2100883,2017,"Pyay","Paukkaung"
"1661","N2100900E799936",799936,2100900,2017,"Pyay","Paukkaung"
"1662","N2101000E677000",677000,2101000,2013,"Thayet","Kamma"
"1663","N2101000E679000",679000,2101000,2013,"Thayet","Kamma"
"1664","N2101000E682000",682000,2101000,2013,"Thayet","Kamma"
"1665","N2101000E683000",683000,2101000,2013,"Thayet","Kamma"
"1666","N2101000E689000",689000,2101000,2013,"Thayet","Kamma"
"1667","N2101000E691000",691000,2101000,2013,"Thayet","Kamma"
"1668","N2101000E693000",693000,2101000,2013,"Thayet","Kamma"
"1669","N2102891E789635",789635,2102891,2017,"Pyay","Paukkaung"
"1670","N2102905E791692",791692,2102905,2017,"Pyay","Paukkaung"
"1671","N2102919E793747",793747,2102919,2017,"Pyay","Paukkaung"
"1672","N2102933E795804",795804,2102933,2017,"Pyay","Paukkaung"
"1673","N2102946E797860",797860,2102946,2017,"Pyay","Paukkaung"
"1674","N2102959E799917",799917,2102959,2017,"Pyay","Paukkaung"
"1675","N2103000E679000",679000,2103000,2013,"Thayet","Kamma"
"1676","N2103000E681000",681000,2103000,2013,"Thayet","Kamma"
"1677","N2103000E685000",685000,2103000,2013,"Thayet","Kamma"
"1678","N2104961E791677",791677,2104961,2017,"Pyay","Paukkaung"
"1679","N2104976E797334",797334,2104976,2017,"Pyay","Paukkaung"
"1680","N2104989E795790",795790,2104989,2017,"Pyay","Paukkaung"
"1681","N2105000E679000",679000,2105000,2013,"Thayet","Kamma"
"1682","N2105000E681000",681000,2105000,2013,"Thayet","Kamma"
"1683","N2105000E683000",683000,2105000,2013,"Thayet","Kamma"
"1684","N2105000E685000",685000,2105000,2013,"Thayet","Kamma"
"1685","N2105000E687000",687000,2105000,2013,"Thayet","Kamma"
"1686","N2105003E797847",797847,2105003,2017,"Pyay","Paukkaung"
"1687","N2106000E690000",690000,2106000,2013,"Thayet","Kamma"
"1688","N2107000E677000",677000,2107000,2013,"Thayet","Kamma"
"1689","N2107000E679000",679000,2107000,2013,"Thayet","Kamma"
"1690","N2107000E681000",681000,2107000,2013,"Thayet","Kamma"
"1691","N2107000E683000",683000,2107000,2013,"Thayet","Kamma"
"1692","N2107000E685000",685000,2107000,2013,"Thayet","Kamma"
"1693","N2107000E687000",687000,2107000,2013,"Thayet","Kamma"
"1694","N2107018E791664",791664,2107018,2017,"Pyay","Paukkaung"
"1695","N2107032E793720",793720,2107032,2017,"Pyay","Paukkaung"
"1696","N2107046E795776",795776,2107046,2017,"Pyay","Paukkaung"
"1697","N2107062E797838",797838,2107062,2017,"Pyay","Paukkaung"
"1698","N2109000E677000",677000,2109000,2013,"Thayet","Mindon"
"1699","N2109000E679000",679000,2109000,2013,"Thayet","Mindon"
"1700","N2109000E681000",681000,2109000,2013,"Thayet","Kamma"
"1701","N2109000E683000",683000,2109000,2013,"Thayet","Kamma"
"1702","N2109000E687000",687000,2109000,2013,"Thayet","Kamma"
"1703","N2109000E690000",690000,2109000,2013,"Thayet","Kamma"
"1704","N2109089E793706",793706,2109089,2017,"Pyay","Paukkaung"
"1705","N2109103E795763",795763,2109103,2017,"Pyay","Paukkaung"
"1706","N2109116E797820",797820,2109116,2017,"Pyay","Paukkaung"
"1707","N2109129E799878",799878,2109129,2017,"Pyay","Paukkaung"
"1708","N211000E2039000",2039000,211000,2010,"Taunggoo","Phyu"
"1709","N211000E2043000",2043000,211000,2010,"Taunggoo","Phyu"
"1710","N211000E2051000",2051000,211000,2010,"Taunggoo","Phyu"
"1711","N211000E2053000",2053000,211000,2010,"Taunggoo","Phyu"
"1712","N211000E2055000",2055000,211000,2010,"Taunggoo","Phyu"
"1713","N211000E2057000",2057000,211000,2010,"Taunggoo","Phyu"
"1714","N211000E2061000",2061000,211000,2010,"Taunggoo","Phyu"
"1715","N211000E2063000",2063000,211000,2010,"Taunggoo","Phyu"
"1716","N211000E2065000",2065000,211000,2010,"Taunggoo","Phyu"
"1717","N211000E2067000",2067000,211000,2010,"Taunggoo","Phyu"
"1718","N211000E2069000",2069000,211000,2010,"Taunggoo","Oktwin"
"1719","N211000E2071000",2071000,211000,2010,"Taunggoo","Oktwin"
"1720","N211000E2073000",2073000,211000,2010,"Taunggoo","Oktwin"
"1721","N211000E2081000",2081000,211000,2010,"Taunggoo","Oktwin"
"1722","N211000E2101000",2101000,211000,2010,"Taunggoo","Taunggoo"
"1723","N211000E2111000",2111000,211000,2010,"Taunggoo","Taunggoo"
"1724","N211000E2113000",2113000,211000,2010,"Taunggoo","Taunggoo"
"1725","N211000E2115000",2115000,211000,2010,"Taunggoo","Taunggoo"
"1726","N2110929E764894",764894,2110929,2017,"Pyay","Paukkaung"
"1727","N2111000E675000",675000,2111000,2013,"Thayet","Mindon"
"1728","N2111000E677000",677000,2111000,2013,"Thayet","Mindon"
"1729","N2111000E679000",679000,2111000,2013,"Thayet","Mindon"
"1730","N2111000E681000",681000,2111000,2013,"Thayet","Mindon"
"1731","N2111000E683000",683000,2111000,2013,"Thayet","Mindon"
"1732","N2111000E685000",685000,2111000,2013,"Thayet","Mindon"
"1733","N2111000E687000",687000,2111000,2013,"Thayet","Kamma"
"1734","N2111000E691000",691000,2111000,2013,"Thayet","Kamma"
"1735","N2111118E789578",789578,2111118,2017,"Pyay","Paukkaung"
"1736","N2111161E797573",797573,2111161,2017,"Pyay","Paukkaung"
"1737","N2111176E797806",797806,2111176,2017,"Pyay","Paukkaung"
"1738","N2111186E799864",799864,2111186,2017,"Pyay","Paukkaung"
"1739","N2112946E760761",760761,2112946,2017,"Pyay","Paukkaung"
"1740","N2113000E673000",673000,2113000,2013,"Thayet","Mindon"
"1741","N2113000E675000",675000,2113000,2013,"Thayet","Mindon"
"1742","N2113000E677000",677000,2113000,2013,"Thayet","Mindon"
"1743","N2113000E679000",679000,2113000,2013,"Thayet","Mindon"
"1744","N2113000E681000",681000,2113000,2013,"Thayet","Mindon"
"1745","N2113000E685000",685000,2113000,2013,"Thayet","Mindon"
"1746","N2113000E687000",687000,2113000,2013,"Thayet","Mindon"
"1747","N2113000E689000",689000,2113000,2013,"Thayet","Mindon"
"1748","N2113218E795735",795735,2113218,2017,"Pyay","Paukkaung"
"1749","N2113229E797791",797791,2113229,2017,"Pyay","Paukkaung"
"1750","N2114975E756632",756632,2114975,2017,"Pyay","Paukkaung"
"1751","N2115000E671000",671000,2115000,2013,"Thayet","Mindon"
"1752","N2115000E673000",673000,2115000,2013,"Thayet","Mindon"
"1753","N2115000E675000",675000,2115000,2013,"Thayet","Mindon"
"1754","N2115000E677000",677000,2115000,2013,"Thayet","Mindon"
"1755","N2115000E679000",679000,2115000,2013,"Thayet","Mindon"
"1756","N2115000E681000",681000,2115000,2013,"Thayet","Mindon"
"1757","N2115000E683000",683000,2115000,2013,"Thayet","Mindon"
"1758","N2115000E687000",687000,2115000,2013,"Thayet","Mindon"
"1759","N2115044E764866",764866,2115044,2017,"Pyay","Paukkaung"
"1760","N2115247E791607",791607,2115247,2017,"Pyay","Paukkaung"
"1761","N2115261E793665",793665,2115261,2017,"Pyay","Paukkaung"
"1762","N2115275E795722",795722,2115275,2017,"Pyay","Paukkaung"
"1763","N2115288E797780",797780,2115288,2017,"Pyay","Paukkaung"
"1764","N2117000E669000",669000,2117000,2013,"Thayet","Mindon"
"1765","N2117000E671000",671000,2117000,2013,"Thayet","Mindon"
"1766","N2117000E673000",673000,2117000,2013,"Thayet","Mindon"
"1767","N2117000E675000",675000,2117000,2013,"Thayet","Mindon"
"1768","N2117000E677000",677000,2117000,2013,"Thayet","Mindon"
"1769","N2117000E679000",679000,2117000,2013,"Thayet","Mindon"
"1770","N2117000E681000",681000,2117000,2013,"Thayet","Mindon"
"1771","N2117000E683000",683000,2117000,2013,"Thayet","Mindon"
"1772","N2117000E685000",685000,2117000,2013,"Thayet","Mindon"
"1773","N2117346E797766",797766,2117346,2017,"Pyay","Paukkaung"
"1774","N2117360E799825",799825,2117360,2017,"Pyay","Paukkaung"
"1775","N2119000E663000",663000,2119000,2013,"Thayet","Mindon"
"1776","N2119000E665000",665000,2119000,2013,"Thayet","Mindon"
"1777","N2119000E667000",667000,2119000,2013,"Thayet","Mindon"
"1778","N2119000E669000",669000,2119000,2013,"Thayet","Mindon"
"1779","N2119000E671000",671000,2119000,2013,"Thayet","Mindon"
"1780","N2119000E673000",673000,2119000,2013,"Thayet","Mindon"
"1781","N2119000E675000",675000,2119000,2013,"Thayet","Mindon"
"1782","N2119000E677000",677000,2119000,2013,"Thayet","Mindon"
"1783","N2119000E679000",679000,2119000,2013,"Thayet","Mindon"
"1784","N2119000E681000",681000,2119000,2013,"Thayet","Mindon"
"1785","N2119000E683000",683000,2119000,2013,"Thayet","Mindon"
"1786","N2119334E787462",787462,2119334,2017,"Pyay","Paukkaung"
"1787","N2119348E789521",789521,2119348,2017,"Pyay","Paukkaung"
"1788","N2119402E797756",797756,2119402,2017,"Pyay","Paukkaung"
"1789","N2121000E663000",663000,2121000,2013,"Thayet","Mindon"
"1790","N2121000E665000",665000,2121000,2013,"Thayet","Mindon"
"1791","N2121000E667000",667000,2121000,2013,"Thayet","Mindon"
"1792","N2121000E669000",669000,2121000,2013,"Thayet","Mindon"
"1793","N2121000E671000",671000,2121000,2013,"Thayet","Mindon"
"1794","N2121000E673000",673000,2121000,2013,"Thayet","Mindon"
"1795","N2121000E675000",675000,2121000,2013,"Thayet","Mindon"
"1796","N2121000E677000",677000,2121000,2013,"Thayet","Mindon"
"1797","N2121000E679000",679000,2121000,2013,"Thayet","Mindon"
"1798","N2121406E789506",789506,2121406,2017,"Pyay","Paukkaung"
"1799","N2121421E791564",791564,2121421,2017,"Pyay","Paukkaung"
"1800","N2123000E659000",659000,2123000,2013,"Thayet","Mindon"
"1801","N2123000E661000",661000,2123000,2013,"Thayet","Mindon"
"1802","N2123000E663000",663000,2123000,2013,"Thayet","Mindon"
"1803","N2123000E665000",665000,2123000,2013,"Thayet","Mindon"
"1804","N2123000E667000",667000,2123000,2013,"Thayet","Mindon"
"1805","N2123000E669000",669000,2123000,2013,"Thayet","Mindon"
"1806","N2123000E671000",671000,2123000,2013,"Thayet","Mindon"
"1807","N2123000E673000",673000,2123000,2013,"Thayet","Mindon"
"1808","N2123000E675000",675000,2123000,2013,"Thayet","Mindon"
"1809","N2123000E677000",677000,2123000,2013,"Thayet","Mindon"
"1810","N2125000E659000",659000,2125000,2013,"Thayet","Mindon"
"1811","N2125000E661000",661000,2125000,2013,"Thayet","Mindon"
"1812","N2125000E663000",663000,2125000,2013,"Thayet","Mindon"
"1813","N2125000E665000",665000,2125000,2013,"Thayet","Mindon"
"1814","N2125000E667000",667000,2125000,2013,"Thayet","Mindon"
"1815","N2125000E669000",669000,2125000,2013,"Thayet","Mindon"
"1816","N2125000E671000",671000,2125000,2013,"Thayet","Mindon"
"1817","N2125000E673000",673000,2125000,2013,"Thayet","Mindon"
"1818","N2125000E675000",675000,2125000,2013,"Thayet","Mindon"
"1819","N2127000E657000",657000,2127000,2013,"Thayet","Mindon"
